time,output,input,setpoint,delta,Flt
2025-07-31 15:13:36.160,60.015384674072266,123.36981964111328,123.36981964111328,-16.613998413085938,60.015357971191406
2025-07-31 15:13:37.165,60.015384674072266,123.38227081298828,123.38227081298828,-16.489486694335938,60.015357971191406
2025-07-31 15:13:38.165,60.015384674072266,123.35836029052734,123.35836029052734,-16.728591918945312,60.015357971191406
2025-07-31 15:13:39.163,60.015384674072266,123.37651062011719,123.37651062011719,-16.547088623046875,60.015357971191406
2025-07-31 15:13:40.166,60.015384674072266,123.3094253540039,123.3094253540039,-17.217941284179688,60.015357971191406
2025-07-31 15:13:41.184,60.015384674072266,123.33351135253906,123.33351135253906,-16.977081298828125,60.015357971191406
2025-07-31 15:13:42.200,60.015384674072266,123.32760620117188,123.31352996826172,-17.176895141601562,60.015357971191406
2025-07-31 15:13:43.199,60.015384674072266,123.29381561279297,123.2981185913086,-17.331008911132812,60.015357971191406
2025-07-31 15:13:44.212,60.015384674072266,123.31885528564453,123.31885528564453,-17.123641967773438,60.015357971191406
2025-07-31 15:13:45.212,60.015384674072266,123.30208587646484,123.30208587646484,-17.291336059570312,60.015357971191406
2025-07-31 15:13:46.213,60.015384674072266,123.3085708618164,123.3085708618164,-17.226486206054688,60.015357971191406
2025-07-31 15:13:47.206,60.015384674072266,123.31832885742188,123.31832885742188,-17.12890625,60.015357971191406
2025-07-31 15:13:48.222,60.015384674072266,123.32898712158203,123.32898712158203,-17.022323608398438,60.015357971191406
2025-07-31 15:13:49.242,60.015384674072266,123.32567596435547,123.32567596435547,-17.055435180664062,60.015357971191406
2025-07-31 15:13:50.248,60.015384674072266,123.32335662841797,123.32335662841797,-17.078628540039062,60.015357971191406
2025-07-31 15:13:51.248,60.015384674072266,123.32574462890625,123.32574462890625,-17.05474853515625,60.015357971191406
2025-07-31 15:13:52.250,60.015384674072266,123.34198760986328,123.34198760986328,-16.892318725585938,60.015357971191406
2025-07-31 15:13:53.258,60.015384674072266,123.3394775390625,123.3394775390625,-16.91741943359375,60.015357971191406
2025-07-31 15:13:54.266,60.015384674072266,123.3366470336914,123.3366470336914,-16.931304931640625,60.015357971191406
2025-07-31 15:13:55.268,60.015384674072266,123.29878234863281,123.29878234863281,-17.3089599609375,60.015357971191406
2025-07-31 15:13:56.269,60.015384674072266,123.31029510498047,123.31029510498047,-16.837081909179688,60.015357971191406
2025-07-31 15:13:57.272,60.015384674072266,123.35250854492188,123.3529052734375,-16.78314208984375,60.015357971191406
2025-07-31 15:13:58.282,60.015384674072266,123.3556137084961,123.3556137084961,-16.756057739257812,60.015357971191406
2025-07-31 15:13:59.299,60.015384674072266,123.35696411132812,123.35696411132812,-16.7425537109375,60.015357971191406
2025-07-31 15:14:00.299,60.015384674072266,123.34770202636719,123.34770202636719,-16.835174560546875,60.015357971191406
2025-07-31 15:14:01.314,60.015384674072266,123.34234619140625,123.34234619140625,-16.88873291015625,60.015357971191406
2025-07-31 15:14:02.314,60.015384674072266,123.3503189086914,123.3503189086914,-16.809005737304688,60.015357971191406
2025-07-31 15:14:03.314,60.015384674072266,123.3785400390625,123.3785400390625,-16.52679443359375,60.015357971191406
2025-07-31 15:14:04.316,60.015384674072266,123.35017395019531,123.35017395019531,-16.810455322265625,60.015357971191406
2025-07-31 15:14:05.333,60.015384674072266,123.35424041748047,123.35424041748047,-16.769790649414062,60.015357971191406
2025-07-31 15:14:06.333,60.015384674072266,123.31985473632812,123.31985473632812,-17.1136474609375,60.015357971191406
2025-07-31 15:14:07.332,60.015384674072266,123.32086944580078,123.32086944580078,-17.103500366210938,60.015357971191406
2025-07-31 15:14:08.347,60.015384674072266,123.32137298583984,123.32137298583984,-17.09808349609375,60.015357971191406
2025-07-31 15:14:09.348,60.015384674072266,123.3075942993164,123.3075942993164,-17.226638793945312,60.015357971191406
2025-07-31 15:14:10.362,60.015384674072266,123.31521606445312,123.31521606445312,-17.1600341796875,60.015357971191406
2025-07-31 15:14:11.365,60.015384674072266,123.30712890625,123.30712890625,-17.24090576171875,60.015357971191406
2025-07-31 15:14:12.374,60.015384674072266,123.31448364257812,123.31448364257812,-17.1673583984375,60.015357971191406
2025-07-31 15:14:13.367,60.015384674072266,123.31817626953125,123.31817626953125,-17.13043212890625,60.015357971191406
2025-07-31 15:14:14.374,60.015384674072266,123.32003021240234,123.32003021240234,-17.111892700195312,60.015357971191406
2025-07-31 15:14:15.388,60.015384674072266,123.28450775146484,123.28450775146484,-17.467117309570312,60.015357971191406
2025-07-31 15:14:16.387,60.015384674072266,123.32142639160156,123.32142639160156,-17.097930908203125,60.015357971191406
2025-07-31 15:14:17.403,60.015384674072266,123.3216552734375,123.3216552734375,-17.09564208984375,60.015357971191406
2025-07-31 15:14:18.420,60.015384674072266,123.32176971435547,123.32176971435547,-17.094497680664062,60.015357971191406
2025-07-31 15:14:19.435,60.015384674072266,123.32184600830078,123.28539276123047,-17.458267211914062,60.015357971191406
2025-07-31 15:14:20.438,60.015384674072266,123.32184600830078,123.28539276123047,-17.458267211914062,60.015357971191406
2025-07-31 15:14:21.439,60.015384674072266,123.31045532226562,123.31045532226562,-17.2076416015625,60.015357971191406
2025-07-31 15:14:22.448,60.015384674072266,123.27970886230469,123.27970886230469,-17.515106201171875,60.015357971191406
2025-07-31 15:14:23.461,60.015384674072266,123.26753234863281,123.26753234863281,-17.636871337890625,60.015357971191406
2025-07-31 15:14:24.461,60.015384674072266,123.27645874023438,123.27645874023438,-17.547607421875,60.015357971191406
2025-07-31 15:14:25.460,60.015384674072266,123.31739807128906,123.31739807128906,-17.138214111328125,60.015357971191406
2025-07-31 15:14:26.469,60.015384674072266,123.27095794677734,123.27095794677734,-17.602615356445312,60.015357971191406
2025-07-31 15:14:27.487,60.015384674072266,123.26752471923828,123.26752471923828,-17.636947631835938,60.015357971191406
2025-07-31 15:14:28.502,60.015384674072266,123.30424499511719,123.30424499511719,-17.269744873046875,60.015357971191406
2025-07-31 15:14:29.504,60.015384674072266,123.27658081054688,123.27658081054688,-17.540435791015625,60.015357971191406
2025-07-31 15:14:30.521,60.015384674072266,123.28129577636719,123.28129577636719,-17.499237060546875,60.015357971191406
2025-07-31 15:14:31.526,60.015384674072266,123.28335571289062,123.28335571289062,-17.4786376953125,60.015357971191406
2025-07-31 15:14:32.533,60.015384674072266,123.2844009399414,123.2844009399414,-17.468185424804688,60.015357971191406
2025-07-31 15:14:33.540,60.015384674072266,123.24846649169922,123.24846649169922,-17.827529907226562,60.015357971191406
2025-07-31 15:14:34.542,60.015384674072266,123.24872589111328,123.24872589111328,-17.824935913085938,60.015357971191406
2025-07-31 15:14:35.540,60.015384674072266,123.2853012084961,123.2853012084961,-17.459182739257812,60.015357971191406
2025-07-31 15:14:36.544,60.015384674072266,123.2853775024414,123.2853775024414,-17.458419799804688,60.015357971191406
2025-07-31 15:14:37.546,60.015384674072266,123.28539276123047,123.28539276123047,-17.458267211914062,60.015357971191406
2025-07-31 15:14:38.533,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:39.549,60.015384674072266,123.23491668701172,123.23491668701172,-17.963027954101562,60.015357971191406
2025-07-31 15:14:40.568,60.015384674072266,123.24193572998047,123.24193572998047,-17.892837524414062,60.015357971191406
2025-07-31 15:14:41.589,60.015384674072266,123.28190612792969,123.24568939208984,-17.855300903320312,60.015357971191406
2025-07-31 15:14:42.592,60.015384674072266,123.2472152709961,123.28377532958984,-17.474441528320312,60.015357971191406
2025-07-31 15:14:43.596,60.015384674072266,123.24808502197266,123.28459930419922,-17.466201782226562,60.015357971191406
2025-07-31 15:14:44.610,60.015384674072266,123.2850112915039,123.2850112915039,-17.462081909179688,60.015357971191406
2025-07-31 15:14:45.625,60.015384674072266,123.28522491455078,123.28522491455078,-17.459945678710938,60.015357971191406
2025-07-31 15:14:46.639,60.015384674072266,123.24887084960938,123.24887084960938,-17.823486328125,60.015357971191406
2025-07-31 15:14:47.642,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:48.662,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:49.657,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:50.678,60.015384674072266,123.28539276123047,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:51.699,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:52.702,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:53.690,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:54.696,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:14:55.697,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:14:56.692,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:57.698,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:58.714,60.015384674072266,123.24893951416016,123.24893951416016,-17.822799682617188,60.015357971191406
2025-07-31 15:14:59.720,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:00.733,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:01.746,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:02.747,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:03.746,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:04.760,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:05.777,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:06.780,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:07.789,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:08.800,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:09.818,60.015384674072266,123.2125015258789,123.2125015258789,-18.187179565429688,60.015357971191406
2025-07-31 15:15:10.821,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:11.823,60.015384674072266,123.2125015258789,123.2125015258789,-18.551712036132812,60.015357971191406
2025-07-31 15:15:12.820,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:13.815,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:14.829,60.015384674072266,123.13961029052734,123.13961029052734,-18.551712036132812,60.015357971191406
2025-07-31 15:15:15.858,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:16.849,60.015384674072266,123.1760482788086,123.1760482788086,-18.551712036132812,60.015357971191406
2025-07-31 15:15:17.857,60.015384674072266,123.13961029052734,123.13961029052734,-18.916091918945312,60.015357971191406
2025-07-31 15:15:18.859,60.015384674072266,123.13961029052734,123.13961029052734,-18.916091918945312,60.015357971191406
2025-07-31 15:15:19.859,60.015384674072266,123.13961029052734,123.13961029052734,-18.916091918945312,60.015357971191406
2025-07-31 15:15:20.864,60.015384674072266,123.13961029052734,123.13961029052734,-18.916091918945312,60.015357971191406
2025-07-31 15:15:21.867,60.015384674072266,123.13961029052734,123.13961029052734,-18.916091918945312,60.015357971191406
2025-07-31 15:15:22.867,60.015384674072266,123.10315704345703,123.10315704345703,-19.280624389648438,60.015357971191406
2025-07-31 15:15:23.888,60.015384674072266,123.10315704345703,123.10315704345703,-19.280624389648438,60.015357971191406
2025-07-31 15:15:24.895,60.015384674072266,123.10315704345703,123.10315704345703,-19.280624389648438,60.015357971191406
2025-07-31 15:15:25.911,60.015384674072266,123.10315704345703,123.10315704345703,-19.280624389648438,60.015357971191406
2025-07-31 15:15:26.920,60.015384674072266,123.10315704345703,123.10315704345703,-19.280624389648438,60.015357971191406
2025-07-31 15:15:27.921,60.015384674072266,123.07982635498047,123.07982635498047,-19.513931274414062,60.015357971191406
2025-07-31 15:15:28.929,60.015384674072266,123.07331848144531,123.07331848144531,-19.579010009765625,60.015357971191406
2025-07-31 15:15:29.949,60.015384674072266,123.07005310058594,123.07005310058594,-19.611663818359375,60.015357971191406
2025-07-31 15:15:30.950,60.015384674072266,123.06842041015625,123.06842041015625,-19.62799072265625,60.015357971191406
2025-07-31 15:15:31.965,60.015384674072266,123.03115844726562,123.03115844726562,-20.0006103515625,60.015357971191406
2025-07-31 15:15:32.958,60.015384674072266,123.03074645996094,123.03074645996094,-20.004730224609375,60.015357971191406
2025-07-31 15:15:33.979,60.015384674072266,123.0305404663086,123.0305404663086,-20.006790161132812,60.015357971191406
2025-07-31 15:15:34.982,60.015384674072266,123.03044128417969,123.03044128417969,-20.0079345703125,60.015357971191406
2025-07-31 15:15:35.995,60.015384674072266,122.99392700195312,123.03038024902344,-20.008392333984375,60.015357971191406
2025-07-31 15:15:36.996,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:38.000,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:39.000,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:40.003,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:41.025,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:42.046,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:43.038,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:44.043,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:45.042,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:46.044,60.015384674072266,122.99392700195312,122.99392700195312,-20.3729248046875,60.015357971191406
2025-07-31 15:15:47.061,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:48.060,60.015384674072266,122.95748901367188,122.95748901367188,-20.3729248046875,60.015357971191406
2025-07-31 15:15:49.063,60.015384674072266,122.95748901367188,122.95748901367188,-20.3729248046875,60.015357971191406
2025-07-31 15:15:50.066,60.015384674072266,122.92103576660156,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:51.073,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:52.075,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:53.079,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:54.093,60.015384674072266,122.92103576660156,122.92103576660156,-21.101837158203125,60.015357971191406
2025-07-31 15:15:55.092,60.015384674072266,122.92103576660156,122.92103576660156,-21.101837158203125,60.015357971191406
2025-07-31 15:15:56.094,60.015384674072266,122.92103576660156,122.92103576660156,-21.101837158203125,60.015357971191406
2025-07-31 15:15:57.103,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
2025-07-31 15:15:58.120,60.015384674072266,122.95748901367188,122.95748901367188,-20.7373046875,60.015357971191406
